dreamy
"['0', '0', '1', '2', '2', '6', '9']",0=-0.25,0=0.0,1=0.0,2=0.0,2=0.0,6=0.0,9=0.0
"['0', '2', '5', '6', '8', '9', '9']",0=0.0,2=0.0,5=0.0,6=0.0,8=-0.25,9=0.0,9=0.0
"['1', '2', '3', '6', '6', '8', '9']",1=0.0,2=0.0,3=0.0,6=0.0,6=-0.25,8=0.0,9=0.0
"['0', '2', '3', '5', '7', '8', '9']",0=0.0,2=0.0,3=0.0,5=0.0,7=0.0,8=0.0,9=0.5
"['0', '0', '0', '0', '4', '9', '9']",0=0.0,0=0.0,0=0.0,0=0.0,4=0.0,9=0.0,9=-0.25
"['0', '2', '2', '6', '6', '9', '9']",0=0.0,2=-0.25,2=0.0,6=0.0,6=0.0,9=0.0,9=0.0
"['0', '1', '2', '2', '6', '6', '9']",0=0.0,1=0.0,2=0.0,2=0.0,6=-0.25,6=0.0,9=0.0
"['0', '0', '0', '1', '2', '8', '8']",0=-0.25,0=0.0,0=0.0,1=0.0,2=0.0,8=0.0,8=0.0
"['2', '2', '4', '5', '7', '8', '8']",2=0.0,2=0.0,4=0.0,5=0.0,7=0.0,8=0.0,8=0.0
"['0', '0', '4', '5', '6', '7', '8']",0=0.0,0=0.0,4=0.0,5=0.0,6=-0.25,7=0.0,8=0.0
"['0', '3', '5', '6', '6', '7', '9']",0=0.0,3=0.0,5=0.0,6=0.0,6=0.0,7=-0.25,9=0.0
"['0', '0', '2', '3', '5', '6', '9']",0=0.0,0=0.0,2=0.0,3=0.0,5=0.0,6=0.0,9=0.0
"['0', '0', '1', '2', '4', '5', '6']",0=0.0,0=0.0,1=0.0,2=0.0,4=0.0,5=0.0,6=0.0
"['0', '1', '4', '4', '5', '9', '9']",0=0.0,1=0.0,4=0.0,4=0.0,5=0.0,9=-0.25,9=0.0
"['0', '1', '4', '5', '6', '8', '9']",0=0.0,1=0.0,4=0.0,5=0.0,6=0.0,8=0.0,9=0.0
"['1', '6', '7', '7', '8', '8', '9']",1=0.0,6=0.0,7=0.0,7=-0.25,8=0.0,8=0.0,9=0.0
"['2', '2', '4', '5', '7', '8', '9']",2=0.0,2=0.0,4=0.0,5=0.0,7=-0.25,8=0.0,9=0.0
"['0', '2', '6', '6', '6', '8', '9']",0=0.0,2=0.0,6=0.0,6=0.0,6=0.0,8=0.0,9=0.0
"['0', '1', '5', '7', '7', '7', '9']",0=0.0,1=-0.25,5=0.0,7=0.0,7=0.0,7=0.0,9=0.0
"['0', '1', '2', '3', '4', '7', '9']",0=0.0,1=0.0,2=0.0,3=0.0,4=0.0,7=0.0,9=0.0
"['0', '1', '4', '7', '8', '9', '9']",0=0.0,1=0.0,4=0.0,7=0.0,8=0.0,9=0.0,9=0.0
"['4', '4', '5', '5', '6', '8', '8']",4=0.0,4=0.0,5=0.0,5=0.0,6=-0.25,8=0.0,8=0.0
"['0', '1', '4', '4', '6', '7', '9']",0=0.0,1=0.0,4=0.0,4=0.0,6=0.0,7=0.0,9=0.0
"['1', '4', '4', '6', '6', '7', '9']",1=0.0,4=0.0,4=0.0,6=0.5,6=0.0,7=0.0,9=0.0
"['0', '2', '2', '7', '9', '9', '9']",0=0.0,2=0.0,2=0.0,7=0.0,9=0.0,9=0.0,9=0.0
"['3', '4', '6', '6', '6', '7', '9']",3=0.0,4=0.0,6=0.0,6=0.0,6=0.5,7=0.0,9=0.0
"['0', '1', '2', '4', '5', '8', '8']",0=0.0,1=0.0,2=-0.25,4=0.0,5=0.0,8=0.0,8=0.0
"['0', '1', '2', '5', '8', '9', '9']",0=0.0,1=0.0,2=0.0,5=0.0,8=0.0,9=0.5,9=0.0
"['0', '3', '6', '7', '7', '9', '9']",0=0.0,3=-0.25,6=0.0,7=0.0,7=0.0,9=0.0,9=0.0
"['1', '1', '6', '6', '7', '7', '9']",1=-0.25,1=0.0,6=0.0,6=0.0,7=0.0,7=0.0,9=0.0
"['0', '2', '2', '3', '6', '7', '7']",0=0.0,2=0.0,2=0.0,3=0.0,6=-0.25,7=0.0,7=0.0
"['0', '2', '3', '3', '3', '7', '9']",0=0.0,2=0.0,3=0.0,3=0.0,3=-0.25,7=0.0,9=0.0
"['0', '0', '2', '3', '4', '6', '9']",0=0.0,0=0.0,2=0.0,3=0.0,4=-0.25,6=0.0,9=0.0
"['0', '0', '1', '1', '3', '7', '8']",0=0.0,0=0.0,1=0.0,1=0.0,3=0.5,7=0.0,8=0.0
"['0', '0', '3', '4', '4', '4', '6']",0=0.0,0=-0.25,3=0.0,4=0.0,4=0.0,4=0.0,6=0.0
"['0', '2', '3', '4', '6', '7', '7']",0=0.0,2=0.0,3=0.0,4=-0.25,6=0.0,7=0.0,7=0.0
"['2', '3', '6', '6', '7', '8', '8']",2=0.0,3=0.0,6=0.0,6=0.0,7=0.0,8=0.0,8=0.0
weird
"['0', '2', '3', '5', '6', '6', '9']",0=0.0,2=0.0,3=0.0,5=0.0,6=0.0,6=0.0,9=0.0
"['0', '1', '1', '1', '4', '4', '6']",0=0.0,1=0.0,1=0.0,1=0.0,4=0.0,4=0.0,6=0.0
"['0', '6', '9']",0=0.0,6=0.0,9=0.0
"['2', '3', '4', '6', '7', '7', '9']",2=0.0,3=0.0,4=0.0,6=0.0,7=0.0,7=0.0,9=0.0
impressive
"['0', '2', '5', '6', '6', '6', '9']",0=0.0,2=0.0,5=0.0,6=0.0,6=0.0,6=0.0,9=0.0
"['2', '5', '5', '6', '8', '9', '9']",2=0.0,5=0.0,5=0.0,6=0.0,8=0.0,9=0.0,9=0.0
hot
"['1', '2', '2']",1=0.0,2=0.0,2=0.0
"['2', '2', '5', '5', '6', '8', '9']",2=0.0,2=0.0,5=0.0,5=0.0,6=0.0,8=0.0,9=0.0
"['1', '1', '2', '2', '3', '6', '7']",1=0.0,1=0.0,2=0.0,2=0.0,3=0.0,6=0.0,7=0.0
"['3', '4', '4', '4', '7', '7', '9']",3=0.0,4=0.0,4=0.0,4=0.0,7=0.0,7=0.0,9=0.0
"['1', '4', '7']",1=0.0,4=0.0,7=0.0
refined
"['0', '2', '5', '6', '6', '6', '9']",0=0.0,2=0.0,5=0.0,6=0.0,6=0.0,6=0.0,9=0.0
"['1', '2', '3', '6', '8', '9', '9']",1=0.0,2=0.0,3=0.0,6=0.0,8=0.0,9=0.0,9=0.0
"['2', '2', '3', '5', '6', '7', '7']",2=0.0,2=0.0,3=0.0,5=0.0,6=0.0,7=0.0,7=0.0
boring
"['0', '2', '5', '6', '6', '6', '9']",0=0.0,2=0.0,5=0.0,6=0.0,6=0.0,6=0.0,9=0.0
"['0', '0', '1', '3', '3', '6', '6']",0=0.0,0=0.0,1=0.0,3=0.0,3=0.0,6=0.0,6=0.0
"['0', '0', '0', '1', '3', '6', '6']",0=0.0,0=0.0,0=0.0,1=0.0,3=0.0,6=0.0,6=0.0
"['0', '1', '4', '6', '6', '6', '9']",0=0.0,1=0.0,4=0.0,6=0.0,6=0.0,6=0.0,9=0.0
chewy
"['0', '2', '2', '5', '6', '6', '6']",0=0.0,2=0.0,2=0.0,5=0.0,6=0.0,6=0.0,6=0.0
"['0', '2', '3', '5', '5', '9', '9']",0=0.0,2=0.0,3=0.0,5=0.0,5=0.0,9=0.0,9=0.0
"['0', '5', '5', '6', '6', '7', '8']",0=0.0,5=0.0,5=0.0,6=0.0,6=0.0,7=0.0,8=0.0
small
"['1', '2', '6']",1=0.0,2=0.0,6=0.0
"['0', '0', '1', '1', '4', '6', '9']",0=0.0,0=0.0,1=0.0,1=0.0,4=0.0,6=0.0,9=0.0
"['1', '2', '3', '6', '6', '6', '7']",1=0.0,2=0.0,3=0.0,6=0.0,6=0.0,6=0.0,7=0.0
light & fluffy
"['0', '2', '2', '5', '6', '6', '6']",0=0.0,2=0.0,2=0.0,5=0.0,6=0.0,6=0.0,6=0.0
"['1', '1', '1', '2', '6', '6', '7']",1=0.0,1=0.0,1=0.0,2=0.0,6=0.0,6=0.0,7=0.0
"['0', '0', '3', '4', '4', '4', '8']",0=0.0,0=0.0,3=0.0,4=0.0,4=0.0,4=0.0,8=0.0
cranky
"['0', '1', '2', '2', '5', '6', '6']",0=0.0,1=0.0,2=0.0,2=0.0,5=0.0,6=0.0,6=0.0
"['2', '2', '2', '5', '7', '8', '9']",2=0.0,2=0.0,2=0.0,5=0.0,7=0.0,8=0.0,9=0.0
engaging
"['0', '1', '2', '5', '6', '6', '8']",0=0.0,1=0.0,2=0.0,5=0.0,6=0.0,6=0.0,8=0.0
"['0', '0', '2', '2', '3', '6', '7']",0=0.0,0=0.0,2=0.0,2=0.0,3=0.0,6=0.0,7=0.0
"['0', '2', '3', '5', '7', '8', '9']",0=0.0,2=0.0,3=0.0,5=0.0,7=0.0,8=0.0,9=0.0
"['0', '0', '1', '4', '6', '6', '7']",0=0.0,0=0.0,1=0.0,4=0.0,6=0.0,6=0.0,7=0.0
"['0', '1', '2', '5', '5', '8', '8']",0=0.0,1=0.0,2=0.0,5=0.0,5=0.0,8=0.0,8=0.0
skinny
"['2', '3', '6']",2=0.0,3=0.0,6=0.0
"['2', '4', '5', '8', '9', '9', '9']",2=0.0,4=0.0,5=0.0,8=0.0,9=0.0,9=0.0,9=0.0
special
"['0', '1', '1', '2', '5', '6', '6']",0=0.0,1=0.0,1=0.0,2=0.0,5=0.0,6=0.0,6=0.0
"['1', '2', '3', '5', '6', '7', '9']",1=0.0,2=0.0,3=0.0,5=0.0,6=0.0,7=0.0,9=0.0
"['0', '0', '2', '2', '5', '7', '9']",0=0.0,0=0.0,2=0.0,2=0.0,5=0.0,7=0.0,9=0.0
"['0', '0', '4', '7', '7', '7', '9']",0=0.0,0=0.0,4=0.0,7=0.0,7=0.0,7=0.0,9=0.0
filthy
"['0', '1', '1', '5', '6', '6', '7']",0=0.0,1=0.0,1=0.0,5=0.0,6=0.0,6=0.0,7=0.0
"['2', '2', '6']",2=0.0,2=0.0,6=0.0
harmful
"['0', '1', '1', '2', '5', '6', '6']",0=0.0,1=0.0,1=0.0,2=0.0,5=0.0,6=0.0,6=0.0
"['0', '1', '3']",0=0.0,1=0.0,3=0.0
"['0', '1', '2', '5', '6', '7', '8']",0=0.0,1=0.0,2=0.0,5=0.0,6=0.0,7=0.0,8=0.0
realistic
"['0', '7', '9']",0=0.0,7=0.0,9=0.0
"['0', '2', '3', '5', '5', '7', '8']",0=0.0,2=0.0,3=0.0,5=0.0,5=0.0,7=0.0,8=0.0
"['0', '7', '7']",0=0.0,7=0.0,7=0.0
smart
"['0', '0', '0', '1', '2', '4', '8']",0=0.0,0=0.0,0=0.0,1=0.0,2=0.0,4=0.0,8=0.0
"['1', '1', '1', '2', '5', '6', '6']",1=0.0,1=0.0,1=0.0,2=0.0,5=0.0,6=0.0,6=0.0
"['0', '1', '2', '3', '3', '6', '7']",0=0.0,1=0.0,2=0.0,3=0.0,3=0.0,6=0.0,7=0.0
"['0', '2', '2', '3', '7', '7', '9']",0=0.0,2=0.0,2=0.0,3=0.0,7=0.0,7=0.0,9=0.0
"['2', '3', '6', '6', '7', '8', '8']",2=0.0,3=0.0,6=0.0,6=0.0,7=0.0,8=0.0,8=0.0
delicious
"['0', '0', '0', '1', '2', '4', '6']",0=0.0,0=0.0,0=0.0,1=0.0,2=0.0,4=0.0,6=0.0
"['2', '2', '7']",2=0.0,2=0.0,7=0.0
"['2', '7', '9']",2=0.0,7=0.0,9=0.0
"['1', '2', '4', '4', '4', '6', '9']",1=0.0,2=0.0,4=0.0,4=0.0,4=0.0,6=0.0,9=0.0
"['1', '4', '4', '6', '6', '6', '9']",1=0.0,4=0.0,4=0.0,6=0.0,6=0.0,6=0.0,9=0.0
"['0', '2', '3', '4', '5', '7', '7']",0=0.0,2=0.0,3=0.0,4=0.0,5=0.0,7=0.0,7=0.0
wide
"['0', '0', '0', '1', '2', '4', '6']",0=0.0,0=0.0,0=0.0,1=0.0,2=0.0,4=0.0,6=0.0
dainty
"['0', '3', '5']",0=0.0,3=0.0,5=0.0
"['0', '0', '0', '1', '2', '4', '8']",0=0.0,0=0.0,0=0.0,1=0.0,2=0.0,4=0.0,8=0.0
"['0', '1', '3', '4', '7', '8', '9']",0=0.0,1=0.0,3=0.0,4=0.0,7=0.0,8=0.0,9=0.0
"['0', '3', '5', '6', '6', '8', '8']",0=0.0,3=0.0,5=0.0,6=0.0,6=0.0,8=0.0,8=0.0
cute
"['0', '0', '0', '1', '2', '4', '9']",0=0.0,0=0.0,0=0.0,1=0.0,2=0.0,4=0.0,9=0.0
"['1', '4', '5', '6', '7', '9', '9']",1=0.0,4=0.0,5=0.0,6=0.0,7=0.0,9=0.0,9=0.0
"['0', '3', '4', '5', '6', '7', '7']",0=0.0,3=0.0,4=0.0,5=0.0,6=0.0,7=0.0,7=0.0
"['4', '5', '5', '6', '9', '9', '9']",4=0.0,5=0.0,5=0.0,6=0.0,9=0.0,9=0.0,9=0.0
"['3', '3', '4', '6', '6', '9', '9']",3=0.0,3=0.0,4=0.0,6=0.0,6=0.0,9=0.0,9=0.0
black & blue
"['0', '0', '0', '0', '1', '4', '9']",0=0.0,0=0.0,0=0.0,0=0.0,1=0.0,4=0.0,9=0.0
visionary
"['0', '0', '0', '0', '1', '4', '8']",0=0.0,0=0.0,0=0.0,0=0.0,1=0.0,4=0.0,8=0.0
clever
"['4', '5', '8']",4=0.0,5=0.0,8=0.0
"['2', '2', '4', '4', '7', '7', '9']",2=0.0,2=0.0,4=0.0,4=0.0,7=0.0,7=0.0,9=0.0
worldly
"['0', '0', '0', '1', '4', '8', '8']",0=0.0,0=0.0,0=0.0,1=0.0,4=0.0,8=0.0,8=0.0
"['0', '0', '1', '5', '5', '6', '6']",0=0.0,0=0.0,1=0.0,5=0.0,5=0.0,6=0.0,6=0.0
bumpy
"['0', '0', '1', '2', '4', '7', '8']",0=0.0,0=0.0,1=0.0,2=0.0,4=0.0,7=0.0,8=0.0
"['1', '1', '2', '2', '3', '6', '7']",1=0.0,1=0.0,2=0.0,2=0.0,3=0.0,6=0.0,7=0.0
trashy
"['0', '2', '8']",0=0.0,2=0.0,8=0.0
"['0', '2', '2', '6', '6', '6', '8']",0=0.0,2=0.0,2=0.0,6=0.0,6=0.0,6=0.0,8=0.0
powerful
"['0', '0', '1', '2', '2', '7', '8']",0=0.0,0=0.0,1=0.0,2=0.0,2=0.0,7=0.0,8=0.0
"['0', '2', '6']",0=0.0,2=0.0,6=0.0
"['5', '9', '9']",5=0.0,9=0.0,9=0.0
"['3', '4', '5']",3=0.0,4=0.0,5=0.0
disgusting
"['0', '1', '2', '2', '3', '7', '8']",0=0.0,1=0.0,2=0.0,2=0.0,3=0.0,7=0.0,8=0.0
"['2', '3', '3', '5', '6', '6', '9']",2=0.0,3=0.0,3=0.0,5=0.0,6=0.0,6=0.0,9=0.0
"['2', '4', '4', '4', '6', '6', '9']",2=0.0,4=0.0,4=0.0,4=0.0,6=0.0,6=0.0,9=0.0
"['1', '3', '5', '6', '7', '9', '9']",1=0.0,3=0.0,5=0.0,6=0.0,7=0.0,9=0.0,9=0.0
slow & steady
"['0', '1', '2', '2', '3', '7', '8']",0=0.0,1=0.0,2=0.0,2=0.0,3=0.0,7=0.0,8=0.0
"['0', '0', '1', '5', '7', '8', '8']",0=0.0,0=0.0,1=0.0,5=0.0,7=0.0,8=0.0,8=0.0
"['0', '4', '4', '5', '5', '6', '9']",0=0.0,4=0.0,4=0.0,5=0.0,5=0.0,6=0.0,9=0.0
fun
"['0', '3', '5']",0=0.0,3=0.0,5=0.0
"['1', '2', '3']",1=0.0,2=0.0,3=0.0
"['0', '0', '1', '3', '6', '6', '9']",0=0.0,0=0.0,1=0.0,3=0.0,6=0.0,6=0.0,9=0.0
"['0', '0', '4', '5', '6', '7', '9']",0=0.0,0=0.0,4=0.0,5=0.0,6=0.0,7=0.0,9=0.0
hot & heavy
"['0', '2', '2', '3', '7', '8', '9']",0=0.0,2=0.0,2=0.0,3=0.0,7=0.0,8=0.0,9=0.0
"['0', '2', '2', '4', '8', '8', '9']",0=0.0,2=0.0,2=0.0,4=0.0,8=0.0,8=0.0,9=0.0
"['1', '1', '8']",1=0.0,1=0.0,8=0.0
helpful
"['0', '1', '2', '3', '7', '8', '9']",0=0.0,1=0.0,2=0.0,3=0.0,7=0.0,8=0.0,9=0.0
"['0', '4', '4', '7', '7', '7', '8']",0=0.0,4=0.0,4=0.0,7=0.0,7=0.0,7=0.0,8=0.0
"['4', '6', '9']",4=0.0,6=0.0,9=0.0
"['0', '0', '5', '7', '9', '9', '9']",0=0.0,0=0.0,5=0.0,7=0.0,9=0.0,9=0.0,9=0.0
"['1', '3', '9']",1=0.0,3=0.0,9=0.0
"['1', '6', '7']",1=0.0,6=0.0,7=0.0
"['0', '0', '3', '5', '5', '7', '7']",0=0.0,0=0.0,3=0.0,5=0.0,5=0.0,7=0.0,7=0.0
endangered
"['0', '1', '2', '3', '6', '7', '9']",0=0.0,1=0.0,2=0.0,3=0.0,6=0.0,7=0.0,9=0.0
"['5', '7', '8']",5=0.0,7=0.0,8=0.0
"['9', '9', '9']",9=0.0,9=0.0,9=0.0
spunky
"['1', '1', '3']",1=0.0,1=0.0,3=0.0
"['2', '3', '4', '6', '6', '7', '9']",2=0.0,3=0.0,4=0.0,6=0.0,6=0.0,7=0.0,9=0.0
lovable
"['0', '2', '5', '6', '6', '9', '9']",0=0.0,2=0.0,5=0.0,6=0.0,6=0.0,9=0.0,9=0.0
"['4', '5', '8']",4=0.0,5=0.0,8=0.0
"['0', '5', '6']",0=0.0,5=0.0,6=0.0
"['0', '0', '3']",0=0.0,0=0.0,3=0.0
odd
"['0', '2', '5', '6', '6', '8', '9']",0=0.0,2=0.0,5=0.0,6=0.0,6=0.0,8=0.0,9=0.0
"['1', '1', '5', '9', '9', '9', '9']",1=0.0,1=0.0,5=0.0,9=0.0,9=0.0,9=0.0,9=0.0
"['0', '0', '0', '3', '4', '8', '9']",0=0.0,0=0.0,0=0.0,3=0.0,4=0.0,8=0.0,9=0.0
"['2', '6', '9']",2=0.0,6=0.0,9=0.0
"['0', '0', '3', '4', '4', '6', '8']",0=0.0,0=0.0,3=0.0,4=0.0,4=0.0,6=0.0,8=0.0
caring
"['0', '2', '4', '5', '6', '6', '9']",0=0.0,2=0.0,4=0.0,5=0.0,6=0.0,6=0.0,9=0.0
"['1', '5', '9']",1=0.0,5=0.0,9=0.0
"['0', '1', '5']",0=0.0,1=0.0,5=0.0
attractive
"['5', '5', '8']",5=0.0,5=0.0,8=0.0
"['0', '1', '4', '4', '6', '7', '8']",0=0.0,1=0.0,4=0.0,4=0.0,6=0.0,7=0.0,8=0.0
"['6', '8', '8']",6=0.0,8=0.0,8=0.0
"['1', '2', '4', '5', '7', '8', '9']",1=0.0,2=0.0,4=0.0,5=0.0,7=0.0,8=0.0,9=0.0
sporty
"['0', '4', '5', '6', '6', '6', '9']",0=0.0,4=0.0,5=0.0,6=0.0,6=0.0,6=0.0,9=0.0
"['0', '3', '4', '4', '5', '7', '9']",0=0.0,3=0.0,4=0.0,4=0.0,5=0.0,7=0.0,9=0.0
"['0', '0', '1', '1', '1', '3', '6']",0=0.0,0=0.0,1=0.0,1=0.0,1=0.0,3=0.0,6=0.0
"['0', '0', '1', '2', '3', '7', '8']",0=0.0,0=0.0,1=0.0,2=0.0,3=0.0,7=0.0,8=0.0
informal
"['0', '4', '5', '6', '6', '6', '9']",0=0.0,4=0.0,5=0.0,6=0.0,6=0.0,6=0.0,9=0.0
"['2', '3', '8']",2=0.0,3=0.0,8=0.0
"['0', '2', '9']",0=0.0,2=0.0,9=0.0
"['0', '6', '9']",0=0.0,6=0.0,9=0.0
"['0', '1', '2', '3', '5', '6', '8']",0=0.0,1=0.0,2=0.0,3=0.0,5=0.0,6=0.0,8=0.0
"['0', '2', '5', '6', '7', '9', '9']",0=0.0,2=0.0,5=0.0,6=0.0,7=0.0,9=0.0,9=0.0
jolly
"['0', '4', '5', '6', '6', '7', '9']",0=0.0,4=0.0,5=0.0,6=0.0,6=0.0,7=0.0,9=0.0
"['0', '1', '1', '2', '5', '6', '6']",0=0.0,1=0.0,1=0.0,2=0.0,5=0.0,6=0.0,6=0.0
"['0', '4', '5', '6', '7', '8', '9']",0=0.0,4=0.0,5=0.0,6=0.0,7=0.0,8=0.0,9=0.0
"['2', '4', '5', '8', '8', '9', '9']",2=0.0,4=0.0,5=0.0,8=0.0,8=0.0,9=0.0,9=0.0
"['1', '2', '9']",1=0.0,2=0.0,9=0.0
"['0', '3', '7']",0=0.0,3=0.0,7=0.0
hazy
"['1', '1', '8']",1=0.0,1=0.0,8=0.0
"['2', '5', '6', '6', '6', '6', '7']",2=0.0,5=0.0,6=0.0,6=0.0,6=0.0,6=0.0,7=0.0
loud & clear
"['0', '2', '4', '5', '6', '6', '9']",0=0.0,2=0.0,4=0.0,5=0.0,6=0.0,6=0.0,9=0.0
"['0', '1', '5', '6', '6', '9', '9']",0=0.0,1=0.0,5=0.0,6=0.0,6=0.0,9=0.0,9=0.0
"['0', '0', '3']",0=0.0,0=0.0,3=0.0
goody-goody
"['0', '2', '3', '4', '5', '6', '6']",0=0.0,2=0.0,3=0.0,4=0.0,5=0.0,6=0.0,6=0.0
"['0', '3', '5', '6', '6', '6', '7']",0=0.0,3=0.0,5=0.0,6=0.0,6=0.0,6=0.0,7=0.0
tempting
"['0', '2', '3', '4', '5', '6', '6']",0=0.0,2=0.0,3=0.0,4=0.0,5=0.0,6=0.0,6=0.0
bold
"['6', '6', '9']",6=0.0,6=0.0,9=0.0
"['1', '5', '6', '6', '6', '7', '9']",1=0.0,5=0.0,6=0.0,6=0.0,6=0.0,7=0.0,9=0.0
"['3', '3', '5', '5', '6', '9', '9']",3=0.0,3=0.0,5=0.0,5=0.0,6=0.0,9=0.0,9=0.0
"['0', '1', '1', '6', '6', '7', '9']",0=0.0,1=0.0,1=0.0,6=0.0,6=0.0,7=0.0,9=0.0
innocent
"['0', '2', '2', '3', '5', '6', '6']",0=0.0,2=0.0,2=0.0,3=0.0,5=0.0,6=0.0,6=0.0
"['0', '0', '0', '1', '2', '5', '9']",0=0.0,0=0.0,0=0.0,1=0.0,2=0.0,5=0.0,9=0.0
"['1', '4', '6', '6', '9', '9', '9']",1=0.0,4=0.0,6=0.0,6=0.0,9=0.0,9=0.0,9=0.0
"['0', '0', '0', '2', '2', '3', '7']",0=0.0,0=0.0,0=0.0,2=0.0,2=0.0,3=0.0,7=0.0
fat & happy
"['0', '2', '2', '3', '6', '6', '6']",0=0.0,2=0.0,2=0.0,3=0.0,6=0.0,6=0.0,6=0.0
"['1', '3', '4', '6', '7', '7', '9']",1=0.0,3=0.0,4=0.0,6=0.0,7=0.0,7=0.0,9=0.0
"['0', '5', '8']",0=0.0,5=0.0,8=0.0
"['1', '2', '4']",1=0.0,2=0.0,4=0.0
dirty
"['0', '2', '3', '5', '6', '6', '6']",0=0.0,2=0.0,3=0.0,5=0.0,6=0.0,6=0.0,6=0.0
"['2', '2', '2', '4', '6', '6', '7']",2=0.0,2=0.0,2=0.0,4=0.0,6=0.0,6=0.0,7=0.0
"['2', '6', '9']",2=0.0,6=0.0,9=0.0
"['2', '2', '6', '6', '6', '8', '9']",2=0.0,2=0.0,6=0.0,6=0.0,6=0.0,8=0.0,9=0.0
"['0', '0', '6', '6', '6', '7', '9']",0=0.0,0=0.0,6=0.0,6=0.0,6=0.0,7=0.0,9=0.0
furious
"['0', '3', '6']",0=0.0,3=0.0,6=0.0
"['2', '8', '9']",2=0.0,8=0.0,9=0.0
"['0', '5', '5', '6', '7', '8', '8']",0=0.0,5=0.0,5=0.0,6=0.0,7=0.0,8=0.0,8=0.0
wet
"['0', '2', '3', '5', '6', '6', '7']",0=0.0,2=0.0,3=0.0,5=0.0,6=0.0,6=0.0,7=0.0
"['1', '2', '3']",1=0.0,2=0.0,3=0.0
"['2', '2', '9']",2=0.0,2=0.0,9=0.0
costly
"['0', '2', '3', '5', '6', '6', '6']",0=0.0,2=0.0,3=0.0,5=0.0,6=0.0,6=0.0,6=0.0
"['0', '0', '0', '2', '5', '6', '9']",0=0.0,0=0.0,0=0.0,2=0.0,5=0.0,6=0.0,9=0.0
"['1', '4', '5', '5', '6', '9', '9']",1=0.0,4=0.0,5=0.0,5=0.0,6=0.0,9=0.0,9=0.0
"['1', '5', '6', '6', '6', '9', '9']",1=0.0,5=0.0,6=0.0,6=0.0,6=0.0,9=0.0,9=0.0
"['0', '1', '2', '2', '7', '9', '9']",0=0.0,1=0.0,2=0.0,2=0.0,7=0.0,9=0.0,9=0.0
"['0', '1', '6']",0=0.0,1=0.0,6=0.0
"['0', '1', '2', '5', '7', '8', '8']",0=0.0,1=0.0,2=0.0,5=0.0,7=0.0,8=0.0,8=0.0
tormented
"['0', '0', '1', '2', '3', '8', '9']",0=0.0,0=0.0,1=0.0,2=0.0,3=0.0,8=0.0,9=0.0
"['0', '4', '6', '7', '8', '9', '9']",0=0.0,4=0.0,6=0.0,7=0.0,8=0.0,9=0.0,9=0.0
drab
"['0', '2', '6']",0=0.0,2=0.0,6=0.0
"['0', '2', '2', '3', '4', '6', '8']",0=0.0,2=0.0,2=0.0,3=0.0,4=0.0,6=0.0,8=0.0
"['1', '3', '4', '5', '5', '6', '6']",1=0.0,3=0.0,4=0.0,5=0.0,5=0.0,6=0.0,6=0.0
"['0', '0', '2', '2', '2', '2', '8']",0=0.0,0=0.0,2=0.0,2=0.0,2=0.0,2=0.0,8=0.0
"['3', '6', '6', '6', '7', '8', '9']",3=0.0,6=0.0,6=0.0,6=0.0,7=0.0,8=0.0,9=0.0
"['0', '0', '1', '1', '6', '7', '9']",0=0.0,0=0.0,1=0.0,1=0.0,6=0.0,7=0.0,9=0.0
comfortable
"['0', '0', '2', '2', '2', '3', '9']",0=0.0,0=0.0,2=0.0,2=0.0,2=0.0,3=0.0,9=0.0
"['0', '1', '5']",0=0.0,1=0.0,5=0.0
"['0', '5', '7']",0=0.0,5=0.0,7=0.0
"['0', '2', '3', '5', '7', '8', '9']",0=0.0,2=0.0,3=0.0,5=0.0,7=0.0,8=0.0,9=0.0
"['0', '0', '2', '3', '4', '6', '9']",0=0.0,0=0.0,2=0.0,3=0.0,4=0.0,6=0.0,9=0.0
complex
"['0', '1', '2', '2', '2', '3', '9']",0=0.0,1=0.0,2=0.0,2=0.0,2=0.0,3=0.0,9=0.0
"['0', '2', '2', '4', '4', '5', '9']",0=0.0,2=0.0,2=0.0,4=0.0,4=0.0,5=0.0,9=0.0
"['1', '2', '7']",1=0.0,2=0.0,7=0.0
"['0', '1', '2', '2', '4', '5', '8']",0=0.0,1=0.0,2=0.0,2=0.0,4=0.0,5=0.0,8=0.0
silly
"['0', '1', '2', '2', '2', '9', '9']",0=0.0,1=0.0,2=0.0,2=0.0,2=0.0,9=0.0,9=0.0
"['1', '4', '4', '6', '6', '6', '7']",1=0.0,4=0.0,4=0.0,6=0.0,6=0.0,6=0.0,7=0.0
"['0', '1', '2', '6', '6', '7', '9']",0=0.0,1=0.0,2=0.0,6=0.0,6=0.0,7=0.0,9=0.0
"['0', '3', '8']",0=0.0,3=0.0,8=0.0
confusing
"['1', '2', '2', '2', '2', '9', '9']",1=0.0,2=0.0,2=0.0,2=0.0,2=0.0,9=0.0,9=0.0
"['0', '1', '5', '6', '6', '6', '9']",0=0.0,1=0.0,5=0.0,6=0.0,6=0.0,6=0.0,9=0.0
"['0', '1', '1', '5', '6', '7', '9']",0=0.0,1=0.0,1=0.0,5=0.0,6=0.0,7=0.0,9=0.0
"['0', '2', '5', '5', '6', '8', '9']",0=0.0,2=0.0,5=0.0,5=0.0,6=0.0,8=0.0,9=0.0
